,x,y,sdi_cat,Country Code,pred,ineff,year
0,1.3862943611198906,-5.068043026483382,low,SOM,-5.061552490240974,0.006468971160395743,2000
1,2.3978952727983707,-4.957222724050655,low,ETH,-4.446498125495499,0.5098961945880848,2000
2,2.4849066497880004,-5.129551074621529,low,LBR,-4.3935952245277115,0.7351043955862149,2000
3,2.5649493574615367,-4.996296902236699,low,RWA,-4.344929276839726,0.650466310625738,2000
4,2.6390573296152584,-5.072028718347566,low,MOZ,-4.299871649780602,0.7709882048161478,2000
5,2.70805020110221,-5.184009156062845,low,BFA,-4.257924004737337,0.924540285428039,2000
6,2.833213344056216,-5.0411131172743575,low,MWI,-4.181824856286096,0.858304560850389,2000
7,2.9444389791664403,-5.05404986099456,low,BDI,-4.114199712088442,0.9379027901086924,2000
8,3.091042453358316,-5.422728463551069,low,NER,-4.025064859571065,1.394964455561977,2000
9,3.1354942159291497,-4.663079387916116,low,MDG,-3.9980382067919167,0.6636955050080987,2000
10,3.1780538303479458,-4.897748124107019,low,UGA,-3.9721619795256804,0.9246955036957882,2000
11,3.2188758248682006,-4.8039999625438154,low,TGO,-3.947342224654502,0.8544222539773856,2000
12,3.258096538021482,-5.194266870217848,low,CAF,-3.9234960484206503,1.2675829207400229,2000
13,3.332204510175204,-4.558954567829109,low,ERI,-3.8784384349989547,0.6776507900155024,2000
14,3.4657359027997265,-4.948107415151148,low,BEN,-3.797251412383112,1.149264836868668,2000
15,3.4657359027997265,-5.20076099694716,low,TCD,-3.797251412383112,1.4010853315588234,2000
16,3.5263605246161616,-5.167286690238719,low,GIN,-3.7603916732175056,1.4044587476160013,2000
17,3.58351893845611,-4.5919355026491555,medium,GHA,-3.725639387935707,0.8654026472373022,2000
18,3.58351893845611,-5.275369952088124,low,MLI,-3.725639387935707,1.547262983093299,2000
19,3.6109179126442243,-5.201311095694141,medium,NGA,-3.7089808266170663,1.4913351319892383,2000
20,3.6109179126442243,-4.588485039893813,low,SDN,-3.7089808266170663,0.8777555710999818,2000
21,3.6109179126442243,-5.33904598550893,low,SLE,-3.7089808266170663,1.6278933752629736,2000
22,3.6888794541139363,-4.43229209101684,medium,KEN,-3.6615802537733853,0.769280782593094,2000
23,3.7612001156935624,-5.100967821067921,low,GNB,-3.617609335170542,1.480031199558955,2000
24,3.871201010907891,-4.750514215139185,low,SEN,-3.550728862360289,1.1986090729032228,2000
25,3.871201010907891,-4.924540972846079,medium,ZMB,-3.550728862360289,1.371533204087697,2000
26,3.970291913552122,-4.574012745104446,medium,LSO,-3.490481663815134,1.0813690777882066,2000
27,3.9889840465642745,-4.881273459627222,medium,CMR,-3.4791168608730523,1.3998833295684734,2000
28,4.07753744390572,-5.120124098631197,low,AGO,-3.425276464392307,1.6922735303175773,2000
29,4.110873864173311,-4.516851649583176,medium,MRT,-3.4050079482742053,1.1095159471580387,2000
30,4.31748811353631,-4.58711375540263,medium,DJI,-3.279386673141749,1.3016950506856109,2000
31,4.465908118654584,-3.886883868660691,medium,MAR,-3.189147467318496,0.6950453072243673,2000
32,4.499809670330265,-4.608047313085658,medium,COM,-3.1685353626411423,1.4345319537703953,2000
33,4.634728988229636,-3.7036079799028685,high,DZA,-3.086504582648608,0.6157372008789062,2000
34,4.912654885736052,-3.3686638937603393,high,TUN,-2.9182219678589045,0.44863777085711565,2000
35,4.990432586778736,-2.854767780905005,high,MUS,-2.8720730651048325,0.0,2000
36,4.997212273764115,-4.335869077152633,high,ZWE,-2.868086863250138,1.4653150184308201,2000
37,5.303304908059076,-4.800282976690278,medium,GNQ,-2.6972878446690753,2.093229603603531,2000
38,5.605802066295998,-4.316286912382984,high,BWA,-2.5554455174337454,1.7554146790584997,2000
39,5.7430031878094825,-4.216808580520135,high,GAB,-2.50364367897265,1.7059670043844097,2000
40,5.8805329864007,-4.183094711393076,high,NAM,-2.461361019787163,1.7169765776580599,2000
41,6.037870919922137,-4.334055631150736,high,ZAF,-2.426478185983102,1.9038749024951676,2000
42,6.278521424165844,-2.5783412839769366,high,SYC,-2.405191810150305,0.17259087935514864,2000
43,1.3862943611198906,-5.013736234540229,low,SOM,-5.010717827858255,0.0030080210748305762,2002
44,2.302585092994046,-4.965551404199277,low,LBR,-4.462707808398305,0.5022338332873214,2002
45,2.4849066497880004,-4.8681635448419,low,ETH,-4.35366617794431,0.5135705798506394,2002
46,2.6390573296152584,-4.946392110675541,low,MWI,-4.261472806895073,0.6840126826276823,2002
47,2.772588722239781,-4.877648126687655,low,RWA,-4.18161128488063,0.6949227114872616,2002
48,2.772588722239781,-5.141180352058896,low,BFA,-4.18161128488063,0.9578867319672484,2002
49,2.772588722239781,-4.996256276403682,low,MOZ,-4.18161128488063,0.8133891292540528,2002
50,2.8903717578961645,-4.984496766507767,low,BDI,-4.111168435562216,0.871237332497609,2002
51,2.995732273553991,-4.601263484758696,low,MDG,-4.048155163116677,0.551776541264182,2002
52,3.091042453358316,-4.760298810328838,medium,TGO,-3.9911527267668228,0.767036332195718,2002
53,3.1780538303479458,-4.824054559869734,low,UGA,-3.939113581009173,0.8840843534066533,2002
54,3.1780538303479458,-5.344833666494208,low,NER,-3.939113581009173,1.402615956206297,2002
55,3.2188758248682006,-4.491129170233986,low,ERI,-3.9146990531903345,0.5735944909772435,2002
56,3.367295829986474,-5.176774723666879,low,CAF,-3.825933076119969,1.3474558884360883,2002
57,3.4339872044851463,-4.900265125127371,low,BEN,-3.786046776604585,1.1125958177784236,2002
58,3.5263605246161616,-5.183576161704861,low,TCD,-3.7308008049249355,1.4500525007773843,2002
59,3.58351893845611,-5.109137156875469,low,GIN,-3.6966159126181286,1.4097112829350822,2002
60,3.58351893845611,-4.556317342854374,medium,GHA,-3.6966159126181286,0.8586858872062653,2002
61,3.58351893845611,-5.222463100510329,low,MLI,-3.6966159126181286,1.5234867964692378,2002
62,3.6109179126442243,-5.034836559979341,low,GNB,-3.6802293319023187,1.351138566824813,2002
63,3.6109179126442243,-4.510745269222788,medium,SDN,-3.6802293319023187,0.8287862804372245,2002
64,3.6635616461296463,-4.365380058554658,medium,KEN,-3.6487445484294576,0.7152941561497248,2002
65,3.6888794541139363,-5.169901916572437,medium,NGA,-3.6336026572183306,1.5352888300979382,2002
66,3.713572066704308,-5.296716165309265,low,SLE,-3.618834678548736,1.675564274151682,2002
67,3.9318256327243257,-4.655276531230127,low,SEN,-3.488303178266963,1.1657321108184573,2002
68,3.970291913552122,-4.860336174147071,medium,ZMB,-3.4652975476584262,1.3921537960569528,2002
69,3.970291913552122,-4.852619574616953,medium,CMR,-3.4652975476584262,1.384825782193203,2002
70,4.060443010546419,-4.595507148862128,medium,LSO,-3.411380644465011,1.1815516114390423,2002
71,4.143134726391533,-4.464283650495073,medium,MRT,-3.3619249961969517,1.0999103082647097,2002
72,4.219507705176107,-4.522638074819267,medium,DJI,-3.3162484142730397,1.2004467576151099,2002
73,4.2626798770413155,-5.0433629859569,low,AGO,-3.290428324800013,1.7501671170388753,2002
74,4.584967478670572,-4.55403684722801,medium,COM,-3.0976770003450538,1.4504766616692313,2002
75,4.605170185988092,-3.8083402593053326,medium,MAR,-3.0855943204283305,0.7194764072795694,2002
76,4.762173934797756,-3.621746236327238,high,DZA,-2.9917214040196067,0.6286399348765994,2002
77,4.976733742420574,-4.346381373965679,high,ZWE,-2.8652281886915056,1.4787438362976284,2002
78,5.017279836814924,-3.2754423413492413,high,TUN,-2.841894270397966,0.4314919116599109,2002
79,5.135798437050262,-2.7586185294320273,high,MUS,-2.775300373128934,0.0,2002
80,5.442417710521793,-4.611796821261654,medium,GNQ,-2.619110077970433,1.9820661849253192,2002
81,5.765191102784844,-4.30796143852833,high,BWA,-2.4921499564804934,1.8096087899284135,2002
82,5.802118375377063,-4.1751059654182825,high,GAB,-2.480795075335411,1.687420002975686,2002
83,5.921578419643816,-4.193457245761201,high,NAM,-2.4492498747801568,1.7390344054962257,2002
84,6.008813185442595,-4.361907495293036,high,ZAF,-2.431579195268079,1.9255101733704945,2002
85,6.257667587882639,-2.6182643606640545,high,SYC,-2.4091591886155483,0.2084473492120802,2002
86,1.3862943611198906,-4.98496624494683,low,SOM,-4.985955886716809,0.0,2003
87,2.302585092994046,-4.896724088223754,low,LBR,-4.441010885614473,0.45511876092762216,2003
88,2.5649493574615367,-4.8281388500104105,low,ETH,-4.284975475238049,0.5421584309638405,2003
89,2.772588722239781,-4.895238082596654,low,MWI,-4.16148652654289,0.7327661712961346,2003
90,2.833213344056216,-4.957891973490039,low,MOZ,-4.125431368309544,0.831053212800216,2003
91,2.8903717578961645,-5.117847646046349,low,BFA,-4.091437662016757,1.0245355951148287,2003
92,2.9444389791664403,-4.810027771453475,low,RWA,-4.059282375236615,0.7493862285006619,2003
93,3.044522437723423,-4.941696171164825,low,BDI,-3.999759948723884,0.9396649974172517,2003
94,3.1780538303479458,-4.570260564311573,low,MDG,-3.920345105402404,0.6482721445328383,2003
95,3.2188758248682006,-4.735028079569486,medium,TGO,-3.8960671274454968,0.8367200384465273,2003
96,3.2188758248682006,-5.170124612286088,low,CAF,-3.8960671274454968,1.2706898509442892,2003
97,3.258096538021482,-5.309852782074636,low,NER,-3.8727414764706776,1.4337116993498302,2003
98,3.295836866004329,-4.458208981502574,low,ERI,-3.8502962521132194,0.6048747177249505,2003
99,3.4011973816621555,-4.778321347949691,low,UGA,-3.7876354201614957,0.9895594388750322,2003
100,3.4657359027997265,-4.877374173516382,low,BEN,-3.749252566127738,1.1265398362330288,2003
101,3.5553480614894135,-5.078768010867295,low,GIN,-3.695957723971747,1.3800069244596702,2003
102,3.58351893845611,-5.172075126244522,low,TCD,-3.679203720661616,1.489804090981187,2003
103,3.6888794541139363,-4.9990967672605855,low,GNB,-3.6165428962536152,1.3789753368271775,2003
104,3.6888794541139363,-4.4714726538488785,medium,SDN,-3.6165428962536152,0.8530376939217632,2003
105,3.713572066704308,-4.538219787945717,medium,GHA,-3.601857514302855,0.9351131652761876,2003
106,3.7376696182833684,-5.196811379308304,low,MLI,-3.5875260318163016,1.6067864370021392,2003
107,3.7376696182833684,-4.329285305547781,medium,KEN,-3.5875260318163016,0.7402665238892693,2003
108,3.7376696182833684,-5.268488347051098,low,SLE,-3.5875260318163016,1.678548807642501,2003
109,3.9889840465642745,-5.150742249411373,medium,NGA,-3.4380623792562806,1.71150085424716,2003
110,3.9889840465642745,-4.833009542730169,medium,CMR,-3.4380623792562806,1.3921020301642024,2003
111,4.060443010546419,-4.823727717570603,medium,ZMB,-3.395563757460447,1.4252806813025305,2003
112,4.0943445622221,-4.603133102541775,low,SEN,-3.3754015678699063,1.226495189116402,2003
113,4.110873864173311,-4.600602982172784,medium,LSO,-3.3655711353855295,1.2321506537573288,2003
114,4.204692619390966,-4.436761392302704,medium,MRT,-3.3097745317862586,1.1244518099546623,2003
115,4.219507705176107,-4.485791315163846,medium,DJI,-3.3009635915880327,1.1783282441762306,2003
116,4.343805421853684,-5.001066754618151,low,AGO,-3.227040313880327,1.7715147574398968,2003
117,4.564348191467836,-4.526172962438853,medium,COM,-3.0958774655987975,1.4244352098789224,2003
118,4.653960350157523,-3.766258717967936,medium,MAR,-3.042583549710745,0.7202156124739685,2003
119,4.770684624465665,-3.58832603251004,high,DZA,-2.9733858345497812,0.6134363924310994,2003
120,4.955827057601261,-4.354262709176917,high,ZWE,-2.865880838070383,1.485857517432403,2003
121,5.062595033026967,-3.225514778167275,high,TUN,-2.806200414591862,0.41731148048173944,2003
122,5.209486152841421,-2.7079401950517665,high,MUS,-2.7282202155899897,0.0,2003
123,5.529429087511423,-4.548428751082695,medium,GNQ,-2.5820438329797897,1.9554049736319252,2003
124,5.749392985908253,-4.154638839284637,high,GAB,-2.5071512474931175,1.6406389296390664,2003
125,5.793013608384144,-4.292606149019995,high,BWA,-2.495336339601124,1.7906377826024185,2003
126,5.961005339623274,-4.190716587160196,high,NAM,-2.4605002440628008,1.7250757234545269,2003
127,6.016157159698354,-4.368554453504989,high,ZAF,-2.4530288309189583,1.9099030795449494,2003
128,6.175867270105761,-2.630445280720323,high,SYC,-2.443542138706099,0.18633455221550377,2003
129,1.3862943611198906,-4.957423971995319,low,SOM,-4.963662937994217,0.0,2004
130,2.5649493574615367,-4.784661065191807,low,ETH,-4.281654121214573,0.5020179500065214,2004
131,2.70805020110221,-4.825955101907461,low,LBR,-4.198851385301678,0.6262731374558207,2004
132,2.9444389791664403,-4.842779631891998,low,MWI,-4.062069276999521,0.779549950376103,2004
133,2.9444389791664403,-4.919239782636209,low,MOZ,-4.062069276999521,0.855603885080652,2004
134,3.044522437723423,-5.0929809970699464,low,BFA,-4.004157791390543,1.0866018813286402,2004
135,3.1354942159291497,-4.427421816215493,low,ERI,-3.9515186169283663,0.4734642295373259,2004
136,3.1780538303479458,-4.89484242424549,low,BDI,-3.926892266236531,0.9655661812930427,2004
137,3.258096538021482,-4.735389217546745,low,RWA,-3.8805770030261995,0.8531966743311137,2004
138,3.258096538021482,-4.709305148962927,medium,TGO,-3.8805770030261995,0.8263414261232507,2004
139,3.258096538021482,-5.162264139627862,low,CAF,-3.8805770030261995,1.2781897205000234,2004
140,3.258096538021482,-5.238520938559397,low,NER,-3.8805770030261995,1.3542819924246057,2004
141,3.332204510175204,-4.539910679669824,low,MDG,-3.83769576831416,0.700371838724747,2004
142,3.4965075614664802,-5.050859151368087,low,GIN,-3.742624790524858,1.3053166916638848,2004
143,3.5263605246161616,-4.742524371171351,low,UGA,-3.7253509160419487,1.0159894575825288,2004
144,3.5263605246161616,-4.8540737293088245,low,BEN,-3.7253509160419487,1.1270083099722719,2004
145,3.6109179126442243,-5.146366544425186,low,TCD,-3.6764233216357556,1.4667091313356555,2004
146,3.7376696182833684,-5.171816561322643,low,MLI,-3.6030807561699287,1.5662237779929193,2004
147,3.7376696182833684,-5.239936657774601,low,SLE,-3.6030807561699287,1.6343851515468342,2004
148,3.8066624897703196,-4.290634028646833,medium,KEN,-3.5631592895971878,0.7259685641495396,2004
149,3.828641396489095,-4.430187100624998,medium,SDN,-3.550441596400476,0.8777208666154432,2004
150,3.8501476017100584,-4.9580007989465384,low,GNB,-3.537997423417378,1.4161541958498391,2004
151,3.871201010907891,-4.517961414972088,medium,GHA,-3.525815252701329,0.9909085461167206,2004
152,4.007333185232471,-4.812045012331294,medium,CMR,-3.4470448591243668,1.3619410855608636,2004
153,4.060443010546419,-4.781507011617629,medium,ZMB,-3.416313831123811,1.3622893062235968,2004
154,4.0943445622221,-5.12626961105732,medium,NGA,-3.3966973193677235,1.7283540665393953,2004
155,4.0943445622221,-4.608547885134292,medium,LSO,-3.3966973193677235,1.2087116779404719,2004
156,4.127134385045092,-4.406371747868941,medium,MRT,-3.3777240894420886,1.0262320952329969,2004
157,4.127134385045092,-4.551936694846021,low,SEN,-3.3777240894420886,1.173035740318215,2004
158,4.30406509320417,-4.4494896331683655,medium,DJI,-3.2753463835287473,1.1672144816535306,2004
159,4.356708826689592,-4.954541478076779,low,AGO,-3.24488505537057,1.7072287832028863,2004
160,4.477336814478207,-4.499629798598759,medium,COM,-3.175085891855865,1.3191247722778758,2004
161,4.718498871295094,-3.7188806827423364,medium,MAR,-3.0359414550628903,0.6792137618555449,2004
162,4.770684624465665,-3.5510714153752105,high,DZA,-3.006235152541577,0.5434709273601189,2004
163,5.003946305945459,-4.364563144212766,high,ZWE,-2.8780001506653123,1.4843495377632885,2004
164,5.099866427824199,-3.1634671687207767,high,TUN,-2.8283926300315834,0.3334733858803246,2004
165,5.272999558563747,-2.7291213698645627,high,MUS,-2.7453425123669906,0.0,2004
166,5.5254529391317835,-4.486745538292718,high,GNQ,-2.6437164327317797,1.8324080699895473,2004
167,5.736572297479192,-4.134818496176304,high,GAB,-2.5814767382938957,1.5468915745611487,2004
168,5.780743515792329,-4.251186203876016,high,BWA,-2.5715358738260057,1.6733624114035408,2004
169,5.978885764901122,-4.171874808614127,high,NAM,-2.541812170316201,1.6249444924668546,2004
170,6.013715156042802,-4.369607320763935,high,ZAF,-2.5392809802969034,1.824693939274272,2004
171,6.063785208687608,-2.6290438617689924,high,SYC,-2.5371500535112266,0.09160749429475913,2004
172,1.3862943611198906,-4.928993330516657,low,SOM,-4.936565645229711,0.0,2005
173,2.6390573296152584,-4.736547080597682,low,ETH,-4.233819941587003,0.5016369467927502,2005
174,2.8903717578961645,-4.750774506646823,low,LBR,-4.092843714030056,0.6569220551914425,2005
175,2.9444389791664403,-4.879469474629313,low,MOZ,-4.062514408128596,0.8152563767157999,2005
176,2.995732273553991,-4.793842831851378,low,MWI,-4.033741152548596,0.7589745074940477,2005
177,3.091042453358316,-4.400447351689378,low,ERI,-3.9802763846634437,0.41779589164416336,2005
178,3.1354942159291497,-5.06492741849498,low,BFA,-3.955340925418872,1.1071059769393714,2005
179,3.2188758248682006,-4.844640881116014,low,BDI,-3.908567557172169,0.9335628227208842,2005
180,3.258096538021482,-4.5086956285591695,medium,MDG,-3.8865664847731907,0.6203804889727587,2005
181,3.258096538021482,-4.684030524168999,medium,TGO,-3.8865664847731907,0.7950984455802553,2005
182,3.258096538021482,-5.2009172272991435,low,NER,-3.8865664847731907,1.3102832968545075,2005
183,3.332204510175204,-5.152749719386276,low,CAF,-3.8449952155969727,1.303880496059443,2005
184,3.367295829986474,-4.65424173913536,medium,RWA,-3.825310549737005,0.8272674659353426,2005
185,3.4339872044851463,-5.024182975102376,low,GIN,-3.7878996628738992,1.2333667055821211,2005
186,3.5263605246161616,-4.830776558068004,low,BEN,-3.7360823515643253,1.0929347434102152,2005
187,3.6109179126442243,-4.6951938074439346,low,UGA,-3.688649431234943,1.0053059272245588,2005
188,3.6109179126442243,-5.117227141354078,low,TCD,-3.688649431234943,1.4251721600611373,2005
189,3.7612001156935624,-5.145316199111514,low,MLI,-3.6043478277223797,1.5383787465324879,2005
190,3.784189633918261,-5.210165386590815,low,SLE,-3.5914517353279556,1.616016690574019,2005
191,3.828641396489095,-4.913985551478156,low,GNB,-3.5665162833153286,1.343414117472563,2005
192,3.8501476017100584,-4.2521139295520065,medium,KEN,-3.554452263595665,0.6959943771484828,2005
193,3.9318256327243257,-4.496858954580568,medium,GHA,-3.508634540600955,0.9869701094476542,2005
194,3.970291913552122,-4.389168086197686,medium,SDN,-3.48705667775803,0.8999468277237165,2005
195,3.970291913552122,-4.787733088655788,medium,CMR,-3.48705667775803,1.2974205362555002,2005
196,4.04305126783455,-4.373033858094253,medium,MRT,-3.4462419357966874,0.9246723627325489,2005
197,4.0943445622221,-4.738737222977346,medium,ZMB,-3.4174686937348477,1.3184779380190714,2005
198,4.0943445622221,-4.498919351892177,low,SEN,-3.4174686937348477,1.0803197338055357,2005
199,4.127134385045092,-4.6105412957184795,medium,LSO,-3.399075071304265,1.208090262202682,2005
200,4.204692619390966,-5.099611450198215,medium,NGA,-3.3555683756936086,1.7427293171529312,2005
201,4.356708826689592,-4.901551552121773,medium,AGO,-3.2702940970941574,1.6288973985585922,2005
202,4.382026634673881,-4.41360930983238,medium,DJI,-3.2560919422473775,1.1508982965378254,2005
203,4.430816798843313,-4.471175817635415,medium,COM,-3.228722848767588,1.2370322247586096,2005
204,4.7535901911063645,-3.5123443136753725,high,DZA,-3.0480399008209784,0.4631499211626799,2005
205,4.867534450455582,-3.6715832331555087,medium,MAR,-2.9853737917886365,0.6821392892320236,2005
206,5.043425116919247,-4.370558311628329,medium,ZWE,-2.891689610038136,1.4764000315569343,2005
207,5.135798437050262,-3.113153199212017,high,TUN,-2.8445692312601123,0.2671995799855902,2005
208,5.327876168789581,-2.73477190815887,high,MUS,-2.7527613621172966,0.0,2005
209,5.634789603169249,-4.444847818750692,high,GNQ,-2.6290780511336376,1.8046160578613424,2005
210,5.683579767338681,-4.182525281653183,high,BWA,-2.612623411946249,1.5633571744607455,2005
211,5.723585101952381,-4.11340856713071,high,GAB,-2.599876628563785,1.507071507618999,2005
212,5.968707559985366,-4.146685699930038,high,NAM,-2.5379063683342604,1.6032738020004578,2005
213,6.063785208687608,-4.355114453788235,high,ZAF,-2.522110998905592,1.8268889010779095,2005
214,6.095824562432225,-2.6216783286768495,high,SYC,-2.5179215906617647,0.10344093218863239,2005
215,1.3862943611198906,-4.905256563457723,low,SOM,-4.914059501738961,0.0,2006
216,2.772588722239781,-4.372985171050738,medium,ERI,-4.1565550701757,0.2151611531380698,2006
217,2.772588722239781,-4.68758745369957,low,ETH,-4.1565550701757,0.5298136473718134,2006
218,2.995732273553991,-4.679623214317369,low,LBR,-4.034624319027829,0.6439752165215918,2006
219,3.044522437723423,-4.830797298708951,low,MOZ,-4.0079642569401726,0.8210869646200947,2006
220,3.1780538303479458,-5.0343182784843705,low,BFA,-3.93499965133375,1.096611163800806,2006
221,3.2188758248682006,-4.482040100305226,medium,MDG,-3.9126935810417507,0.567713233457167,2006
222,3.258096538021482,-4.747529352654382,low,MWI,-3.8912624878025253,0.8548540866116395,2006
223,3.258096538021482,-4.655699399039832,medium,TGO,-3.8912624878025253,0.7621224890833036,2006
224,3.332204510175204,-4.791541332115626,low,BDI,-3.8507682005363093,0.9379779329582064,2006
225,3.332204510175204,-5.139501718489885,low,CAF,-3.8507682005363093,1.2847761649694438,2006
226,3.367295829986474,-5.133624015885584,low,NER,-3.831593502964311,1.2980752631504338,2006
227,3.4657359027997265,-4.9982328271466345,low,GIN,-3.777803603251995,1.2175726327494438,2006
228,3.4657359027997265,-4.808216861119163,low,BEN,-3.777803603251995,1.0286390396314444,2006
229,3.5263605246161616,-4.561148943911827,medium,RWA,-3.7446769290622948,0.8145181514092372,2006
230,3.58351893845611,-5.092979701594479,low,TCD,-3.713444270642333,1.376064305142633,2006
231,3.6635616461296463,-4.642059298456451,low,UGA,-3.6697071144543525,0.9711257475281008,2006
232,3.7612001156935624,-5.177815395434372,low,SLE,-3.616355235813503,1.558630898859719,2006
233,3.784189633918261,-5.12053885846298,low,MLI,-3.6037932409498548,1.5140330224779532,2006
234,3.871201010907891,-4.86738170802182,low,GNB,-3.556248249675037,1.306972333121961,2006
235,3.912023005428146,-4.689206398227644,medium,ZMB,-3.533942185994876,1.152598026187466,2006
236,3.970291913552122,-4.758444227394432,medium,CMR,-3.5021027337509616,1.2528972710772677,2006
237,3.9889840465642745,-4.214211306929618,medium,KEN,-3.4918889287438764,0.7204575568385467,2006
238,4.007333185232471,-4.471214874951426,high,GHA,-3.481862543706351,0.9879455140383728,2006
239,4.060443010546419,-4.347630525379912,medium,SDN,-3.45284213253706,0.8925469217926696,2006
240,4.060443010546419,-4.330288794121905,medium,MRT,-3.45284213253706,0.8754351121062574,2006
241,4.127134385045092,-4.4470502959244556,low,SEN,-3.416400456410245,1.0293360588108467,2006
242,4.143134726391533,-5.072960467586086,medium,NGA,-3.4076575080177074,1.664010651040662,2006
243,4.248495242049359,-4.605035066859913,medium,LSO,-3.350086141049375,1.2511615492592645,2006
244,4.3694478524670215,-4.841968556473682,medium,AGO,-3.2839949048897124,1.5553878755550987,2006
245,4.418840607796598,-4.376205650571034,medium,DJI,-3.2570055897967762,1.1127578415752597,2006
246,4.430816798843313,-4.438618169812901,medium,COM,-3.250461529105229,1.183185514509681,2006
247,4.812184355372417,-3.6181381353406357,high,MAR,-3.042387239539523,0.5720294139721186,2006
248,4.8283137373023015,-3.473209685626939,high,DZA,-3.0336674410700795,0.43853875882240523,2006
249,4.955827057601261,-4.369690000362043,medium,ZWE,-2.9654455251048684,1.401879036378999,2006
250,5.19295685089021,-3.065518470275247,high,TUN,-2.843802593729027,0.22054079854553038,2006
251,5.393627546352362,-2.7376600052793796,high,MUS,-2.748971782752132,0.0,2006
252,5.697093486505405,-4.377125481118796,high,GNQ,-2.6260776950463347,1.7392234233902995,2006
253,5.723585101952381,-4.089215413935295,high,GAB,-2.616783024893301,1.466100743390143,2006
254,5.7430031878094825,-4.126766252776593,high,BWA,-2.610133891803753,1.5098371489704412,2006
255,6.023447592961033,-4.119897828733856,high,NAM,-2.5310997260742947,1.583143370847013,2006
256,6.102558594613569,-4.311825122360498,high,ZAF,-2.515161224002093,1.7904982144970445,2006
257,6.180016653652572,-2.6154167955390077,high,SYC,-2.502564575076696,0.11249501060336072,2006
258,1.3862943611198906,-4.885530129461475,low,SOM,-4.890685499533708,0.0,2007
259,2.833213344056216,-4.342635464993712,medium,ERI,-4.1366681182647635,0.20469027430902087,2007
260,2.9444389791664403,-4.637297008429733,low,ETH,-4.078706411350422,0.5573038466950082,2007
261,3.091042453358316,-4.611150408757369,low,LBR,-4.002308673017214,0.6076421444207343,2007
262,3.2188758248682006,-5.006590565197696,low,BFA,-3.9356923809823323,1.0679368552530792,2007
263,3.2188758248682006,-5.1260511449950865,low,CAF,-3.9356923809823323,1.1862746553097325,2007
264,3.2188758248682006,-4.455575518423947,medium,MDG,-3.9356923809823323,0.5182348490693163,2007
265,3.258096538021482,-4.7834474004437855,low,MOZ,-3.9152537556486777,0.8661398649734375,2007
266,3.295836866004329,-4.62745376259463,medium,TGO,-3.89558658622742,0.7297138167933248,2007
267,3.295836866004329,-4.73785227305473,low,BDI,-3.89558658622742,0.8396913532617768,2007
268,3.295836866004329,-4.970042266416648,low,GIN,-3.89558658622742,1.071734279716943,2007
269,3.332204510175204,-5.094601071842146,low,NER,-3.8766347475520284,1.214163077578162,2007
270,3.4657359027997265,-4.787494084445971,low,BEN,-3.8070491207883483,0.9787081960465437,2007
271,3.4657359027997265,-4.698170044508815,low,MWI,-3.8070491207883483,0.8894831347174429,2007
272,3.5553480614894135,-5.0685158815505,low,TCD,-3.760350604547068,1.3047217684289067,2007
273,3.58351893845611,-4.488208806429864,medium,RWA,-3.745670251584757,0.7404575936482976,2007
274,3.7376696182833684,-4.592549721899895,low,UGA,-3.665339550707912,0.9258807656532532,2007
275,3.7376696182833684,-5.142684707465123,low,SLE,-3.665339550707912,1.4747818787462663,2007
